family,case_id,method,mean_cost,mean_failures,representation_size,horizon,num_guards,dependency_width,dependency_topology,reuse_bias,probe_cost,failure_penalty,repair_penalty,irreversible_rate,guard_error_rate,false_positive_rate,false_negative_rate,confidence_mode,confidence_threshold,missing_guard_fraction,spurious_guard_fraction,control,relevant_guards,seed
A,A_00013,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00013,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126039
A,A_00014,linear_default,26.5,3.166667,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,replan_on_failure,17.666667,1.5,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00014,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126040
A,A_00015,linear_default,36.0,5.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,replan_on_failure,26.0,3.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,gcs_eager,8.32,0.0,21.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,gcs_lazy,8.32,0.0,23.1,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,no_sharing_gcs,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00015,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126041
A,A_00016,linear_default,39.666667,5.666667,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,replan_on_failure,19.0,1.833333,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00016,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126042
A,A_00017,linear_default,21.166667,2.166667,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,replan_on_failure,18.0,1.333333,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,relevant_unshared_tree,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,gcs_eager,8.24,0.0,20.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,gcs_lazy,8.24,0.0,22.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,no_sharing_gcs,8.24,0.0,79.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00017,oracle_assignment,8.0,0.0,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,3,126043
A,A_00018,linear_default,34.5,5.166667,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126044
A,A_00018,replan_on_failure,21.666667,2.166667,8.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126044
A,A_00018,probe_all_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126044
A,A_00018,relevant_unshared_tree,8.32,0.0,159.0,8,4,1,clustered,0.25,0.08,4.0,1.0,0.35,0.0,-1.0,-1.0,calibrated,0.7,0.0,0.0,,4,126044
