horizon,num_guards,reuse_bias,seed,method,expected_cost,expected_failures,representation_size,relevant_guards
16,4,0.85,12,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,13,linear_default,29.0400,2.5200,16.0,4
16,4,0.85,13,replan_on_failure,34.0800,2.5200,16.0,4
16,4,0.85,13,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,13,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,13,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,14,linear_default,29.4600,2.9150,16.0,4
16,4,0.85,14,replan_on_failure,35.2900,2.9150,16.0,4
16,4,0.85,14,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,14,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,14,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,15,linear_default,27.4800,2.4500,16.0,4
16,4,0.85,15,replan_on_failure,32.3800,2.4500,16.0,4
16,4,0.85,15,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,15,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,15,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,16,linear_default,24.8500,1.7800,16.0,3
16,4,0.85,16,replan_on_failure,28.4100,1.7800,16.0,3
16,4,0.85,16,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,16,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,16,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,17,linear_default,25.5400,1.5900,16.0,3
16,4,0.85,17,replan_on_failure,28.7200,1.5900,16.0,3
16,4,0.85,17,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,17,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,17,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,18,linear_default,31.2500,2.9000,16.0,4
16,4,0.85,18,replan_on_failure,37.0500,2.9000,16.0,4
16,4,0.85,18,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,18,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,18,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,19,linear_default,23.2400,1.8100,16.0,3
16,4,0.85,19,replan_on_failure,26.8600,1.8100,16.0,3
16,4,0.85,19,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,19,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,19,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,20,linear_default,27.7600,2.5100,16.0,4
16,4,0.85,20,replan_on_failure,32.7800,2.5100,16.0,4
16,4,0.85,20,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,20,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,20,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,21,linear_default,28.7300,2.4750,16.0,4
16,4,0.85,21,replan_on_failure,33.6800,2.4750,16.0,4
16,4,0.85,21,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,21,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,21,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,22,linear_default,27.2800,2.8200,16.0,4
16,4,0.85,22,replan_on_failure,32.9200,2.8200,16.0,4
16,4,0.85,22,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,22,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,22,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,23,linear_default,23.2400,1.8100,16.0,3
16,4,0.85,23,replan_on_failure,26.8600,1.8100,16.0,3
16,4,0.85,23,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,23,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,23,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,24,linear_default,25.7600,2.4400,16.0,4
16,4,0.85,24,replan_on_failure,30.6400,2.4400,16.0,4
16,4,0.85,24,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,24,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,24,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,25,linear_default,25.5500,1.9900,16.0,4
16,4,0.85,25,replan_on_failure,29.5300,1.9900,16.0,4
16,4,0.85,25,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,25,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,25,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,26,linear_default,29.9600,2.7400,16.0,4
16,4,0.85,26,replan_on_failure,35.4400,2.7400,16.0,4
16,4,0.85,26,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,26,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,26,relevant_unshared_tree,16.3200,0.0000,287.0,4
16,4,0.85,27,linear_default,25.2300,1.9000,16.0,3
16,4,0.85,27,replan_on_failure,29.0300,1.9000,16.0,3
16,4,0.85,27,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,27,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,27,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,28,linear_default,24.7100,1.6500,16.0,3
16,4,0.85,28,replan_on_failure,28.0100,1.6500,16.0,3
16,4,0.85,28,probe_all_tree,16.3200,0.0000,287.0,3
16,4,0.85,28,guarded_skeleton,16.2400,0.0000,68.0,3
16,4,0.85,28,relevant_unshared_tree,16.2400,0.0000,143.0,3
16,4,0.85,29,linear_default,30.8500,2.8000,16.0,4
16,4,0.85,29,replan_on_failure,36.4500,2.8000,16.0,4
16,4,0.85,29,probe_all_tree,16.3200,0.0000,287.0,4
16,4,0.85,29,guarded_skeleton,16.3200,0.0000,69.0,4
16,4,0.85,29,relevant_unshared_tree,16.3200,0.0000,287.0,4
32,8,0.25,0,linear_default,58.7700,5.9350,32.0,8
32,8,0.25,0,replan_on_failure,70.6400,5.9350,32.0,8
32,8,0.25,0,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,0,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,0,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,1,linear_default,60.9600,5.7600,32.0,8
32,8,0.25,1,replan_on_failure,72.4800,5.7600,32.0,8
32,8,0.25,1,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,1,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,1,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,2,linear_default,56.3700,5.2600,32.0,8
32,8,0.25,2,replan_on_failure,66.8900,5.2600,32.0,8
32,8,0.25,2,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,2,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,2,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,3,linear_default,56.8800,5.5250,32.0,8
32,8,0.25,3,replan_on_failure,67.9300,5.5250,32.0,8
32,8,0.25,3,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,3,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,3,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,4,linear_default,58.0000,5.5150,32.0,8
32,8,0.25,4,replan_on_failure,69.0300,5.5150,32.0,8
32,8,0.25,4,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,4,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,4,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,5,linear_default,59.0100,5.6650,32.0,8
32,8,0.25,5,replan_on_failure,70.3400,5.6650,32.0,8
32,8,0.25,5,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,5,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,5,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,6,linear_default,54.9800,5.5200,32.0,8
32,8,0.25,6,replan_on_failure,66.0200,5.5200,32.0,8
32,8,0.25,6,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,6,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,6,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,7,linear_default,61.7200,5.7100,32.0,8
32,8,0.25,7,replan_on_failure,73.1400,5.7100,32.0,8
32,8,0.25,7,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,7,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,7,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,8,linear_default,56.6600,5.6900,32.0,8
32,8,0.25,8,replan_on_failure,68.0400,5.6900,32.0,8
32,8,0.25,8,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,8,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,8,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,9,linear_default,59.0800,6.1100,32.0,8
32,8,0.25,9,replan_on_failure,71.3000,6.1100,32.0,8
32,8,0.25,9,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,9,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,9,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,10,linear_default,57.2900,5.7250,32.0,8
32,8,0.25,10,replan_on_failure,68.7400,5.7250,32.0,8
32,8,0.25,10,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,10,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,10,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,11,linear_default,59.0600,6.3350,32.0,8
32,8,0.25,11,replan_on_failure,71.7300,6.3350,32.0,8
32,8,0.25,11,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,11,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,11,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,12,linear_default,59.9600,5.8950,32.0,8
32,8,0.25,12,replan_on_failure,71.7500,5.8950,32.0,8
32,8,0.25,12,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,12,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,12,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,13,linear_default,55.9300,5.4650,32.0,8
32,8,0.25,13,replan_on_failure,66.8600,5.4650,32.0,8
32,8,0.25,13,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,13,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,13,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,14,linear_default,60.1200,5.9550,32.0,8
32,8,0.25,14,replan_on_failure,72.0300,5.9550,32.0,8
32,8,0.25,14,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,14,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,14,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,15,linear_default,58.2000,6.0000,32.0,8
32,8,0.25,15,replan_on_failure,70.2000,6.0000,32.0,8
32,8,0.25,15,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,15,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,15,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,16,linear_default,58.1000,5.7050,32.0,8
32,8,0.25,16,replan_on_failure,69.5100,5.7050,32.0,8
32,8,0.25,16,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,16,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,16,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,17,linear_default,56.7400,5.6300,32.0,8
32,8,0.25,17,replan_on_failure,68.0000,5.6300,32.0,8
32,8,0.25,17,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,17,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,17,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,18,linear_default,58.1300,5.7500,32.0,8
32,8,0.25,18,replan_on_failure,69.6300,5.7500,32.0,8
32,8,0.25,18,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,18,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,18,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,19,linear_default,61.5500,5.7900,32.0,8
32,8,0.25,19,replan_on_failure,73.1300,5.7900,32.0,8
32,8,0.25,19,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,19,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,19,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,20,linear_default,60.7300,5.8600,32.0,8
32,8,0.25,20,replan_on_failure,72.4500,5.8600,32.0,8
32,8,0.25,20,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,20,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,20,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,21,linear_default,57.6000,5.5450,32.0,8
32,8,0.25,21,replan_on_failure,68.6900,5.5450,32.0,8
32,8,0.25,21,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,21,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,21,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,22,linear_default,60.0700,5.1750,32.0,8
32,8,0.25,22,replan_on_failure,70.4200,5.1750,32.0,8
32,8,0.25,22,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,22,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,22,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,23,linear_default,57.8200,5.6500,32.0,8
32,8,0.25,23,replan_on_failure,69.1200,5.6500,32.0,8
32,8,0.25,23,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,23,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,23,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,24,linear_default,59.3200,5.9350,32.0,8
32,8,0.25,24,replan_on_failure,71.1900,5.9350,32.0,8
32,8,0.25,24,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,24,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,24,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,25,linear_default,60.5900,5.9500,32.0,8
32,8,0.25,25,replan_on_failure,72.4900,5.9500,32.0,8
32,8,0.25,25,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,25,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,25,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,26,linear_default,56.7800,5.7250,32.0,8
32,8,0.25,26,replan_on_failure,68.2300,5.7250,32.0,8
32,8,0.25,26,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,26,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,26,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,27,linear_default,54.4900,5.0250,32.0,8
32,8,0.25,27,replan_on_failure,64.5400,5.0250,32.0,8
32,8,0.25,27,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,27,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,27,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,28,linear_default,58.4600,5.8450,32.0,8
32,8,0.25,28,replan_on_failure,70.1500,5.8450,32.0,8
32,8,0.25,28,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,28,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,28,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.25,29,linear_default,60.0200,6.3700,32.0,8
32,8,0.25,29,replan_on_failure,72.7600,6.3700,32.0,8
32,8,0.25,29,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.25,29,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.25,29,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,0,linear_default,57.9500,5.6650,32.0,8
32,8,0.55,0,replan_on_failure,69.2800,5.6650,32.0,8
32,8,0.55,0,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,0,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,0,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,1,linear_default,55.9100,5.4300,32.0,8
32,8,0.55,1,replan_on_failure,66.7700,5.4300,32.0,8
32,8,0.55,1,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,1,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,1,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,2,linear_default,63.9200,6.4100,32.0,8
32,8,0.55,2,replan_on_failure,76.7400,6.4100,32.0,8
32,8,0.55,2,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,2,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,2,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,3,linear_default,59.4800,6.4250,32.0,8
32,8,0.55,3,replan_on_failure,72.3300,6.4250,32.0,8
32,8,0.55,3,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,3,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,3,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,4,linear_default,55.8100,5.2750,32.0,8
32,8,0.55,4,replan_on_failure,66.3600,5.2750,32.0,8
32,8,0.55,4,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,4,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,4,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,5,linear_default,54.9700,5.1300,32.0,8
32,8,0.55,5,replan_on_failure,65.2300,5.1300,32.0,8
32,8,0.55,5,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,5,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,5,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,6,linear_default,58.5100,5.4100,32.0,8
32,8,0.55,6,replan_on_failure,69.3300,5.4100,32.0,8
32,8,0.55,6,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,6,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,6,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,7,linear_default,64.7200,6.2000,32.0,8
32,8,0.55,7,replan_on_failure,77.1200,6.2000,32.0,8
32,8,0.55,7,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,7,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,7,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,8,linear_default,52.4300,4.9550,32.0,8
32,8,0.55,8,replan_on_failure,62.3400,4.9550,32.0,8
32,8,0.55,8,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,8,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,8,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,9,linear_default,59.1900,5.7100,32.0,8
32,8,0.55,9,replan_on_failure,70.6100,5.7100,32.0,8
32,8,0.55,9,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,9,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,9,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,10,linear_default,59.8600,5.3850,32.0,8
32,8,0.55,10,replan_on_failure,70.6300,5.3850,32.0,8
32,8,0.55,10,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,10,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,10,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,11,linear_default,60.5100,5.8000,32.0,8
32,8,0.55,11,replan_on_failure,72.1100,5.8000,32.0,8
32,8,0.55,11,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,11,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,11,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,12,linear_default,59.5100,5.8600,32.0,8
32,8,0.55,12,replan_on_failure,71.2300,5.8600,32.0,8
32,8,0.55,12,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,12,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,12,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,13,linear_default,62.6700,5.6350,32.0,8
32,8,0.55,13,replan_on_failure,73.9400,5.6350,32.0,8
32,8,0.55,13,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,13,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,13,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,14,linear_default,55.4900,5.1850,32.0,8
32,8,0.55,14,replan_on_failure,65.8600,5.1850,32.0,8
32,8,0.55,14,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,14,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,14,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,15,linear_default,58.2800,5.9650,32.0,8
32,8,0.55,15,replan_on_failure,70.2100,5.9650,32.0,8
32,8,0.55,15,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,15,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,15,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,16,linear_default,59.0700,6.2700,32.0,8
32,8,0.55,16,replan_on_failure,71.6100,6.2700,32.0,8
32,8,0.55,16,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,16,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,16,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,17,linear_default,62.2400,6.5000,32.0,8
32,8,0.55,17,replan_on_failure,75.2400,6.5000,32.0,8
32,8,0.55,17,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,17,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,17,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,18,linear_default,57.0500,5.5100,32.0,8
32,8,0.55,18,replan_on_failure,68.0700,5.5100,32.0,8
32,8,0.55,18,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,18,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,18,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,19,linear_default,59.2500,5.6000,32.0,8
32,8,0.55,19,replan_on_failure,70.4500,5.6000,32.0,8
32,8,0.55,19,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,19,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,19,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,20,linear_default,57.8000,5.2350,32.0,8
32,8,0.55,20,replan_on_failure,68.2700,5.2350,32.0,8
32,8,0.55,20,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,20,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,20,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,21,linear_default,63.1000,6.3850,32.0,8
32,8,0.55,21,replan_on_failure,75.8700,6.3850,32.0,8
32,8,0.55,21,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,21,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,21,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,22,linear_default,57.4600,5.3600,32.0,8
32,8,0.55,22,replan_on_failure,68.1800,5.3600,32.0,8
32,8,0.55,22,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,22,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,22,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,23,linear_default,59.5500,6.1100,32.0,8
32,8,0.55,23,replan_on_failure,71.7700,6.1100,32.0,8
32,8,0.55,23,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,23,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,23,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,24,linear_default,55.0100,4.9050,32.0,7
32,8,0.55,24,replan_on_failure,64.8200,4.9050,32.0,7
32,8,0.55,24,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.55,24,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.55,24,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.55,25,linear_default,56.2400,5.9250,32.0,8
32,8,0.55,25,replan_on_failure,68.0900,5.9250,32.0,8
32,8,0.55,25,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,25,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,25,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,26,linear_default,62.0100,5.7900,32.0,8
32,8,0.55,26,replan_on_failure,73.5900,5.7900,32.0,8
32,8,0.55,26,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,26,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,26,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,27,linear_default,56.9500,5.6600,32.0,7
32,8,0.55,27,replan_on_failure,68.2700,5.6600,32.0,7
32,8,0.55,27,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.55,27,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.55,27,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.55,28,linear_default,59.7000,5.9500,32.0,8
32,8,0.55,28,replan_on_failure,71.6000,5.9500,32.0,8
32,8,0.55,28,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,28,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,28,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.55,29,linear_default,56.9400,5.6800,32.0,8
32,8,0.55,29,replan_on_failure,68.3000,5.6800,32.0,8
32,8,0.55,29,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.55,29,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.55,29,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,0,linear_default,62.7300,6.3750,32.0,8
32,8,0.85,0,replan_on_failure,75.4800,6.3750,32.0,8
32,8,0.85,0,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,0,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,0,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,1,linear_default,56.3500,5.5550,32.0,8
32,8,0.85,1,replan_on_failure,67.4600,5.5550,32.0,8
32,8,0.85,1,probe_all_tree,32.6400,0.0000,8703.0,8
32,8,0.85,1,guarded_skeleton,32.6400,0.0000,137.0,8
32,8,0.85,1,relevant_unshared_tree,32.6400,0.0000,8703.0,8
32,8,0.85,2,linear_default,56.3200,4.9750,32.0,7
32,8,0.85,2,replan_on_failure,66.2700,4.9750,32.0,7
32,8,0.85,2,probe_all_tree,32.6400,0.0000,8703.0,7
32,8,0.85,2,guarded_skeleton,32.5600,0.0000,136.0,7
32,8,0.85,2,relevant_unshared_tree,32.5600,0.0000,4351.0,7
32,8,0.85,3,linear_default,52.2500,4.4900,32.0,7
32,8,0.85,3,replan_on_failure,61.2300,4.4900,32.0,7
32,8,0.85,3,probe_all_tree,32.6400,0.0000,8703.0,7
